,Annotated_reduced_label,Unit,Turn,B4,B2,Annotated_emotion_id
3239,8,Yea they are one of the better charities I've seen around. Did you know we can donate to them directly via this task?,1,0,20180903-094620_889_live,grateful
3240,11,Yea at the end of the task it will let us select any amount from our task payment to donate directly to Save the Children!,2,0,20180903-094620_889_live,surprised
3241,22,Yea they focus their efforts on children in particularly dire circumstances. A lot of their work is done in Africa.,3,0,20180903-094620_889_live,impressed
3242,20,"Once we finish the chat it'll give us a short survey and than the donation option. I think I'm going to donate 50% of my payment to the kids, how much do you think you'll give?",4,0,20180903-094620_889_live,hopeful
3243,17,Great minds think alike! With enough of us giving it can make a huge difference in their lives.,5,0,20180903-094620_889_live,caring
3244,22,"You most certainly should check them out, I was happy to see how much of a % really goes to the children with this group. Some not-for-profits focus way too much on their CEO's paycheck for my tastes - but not this one!",6,0,20180903-094620_889_live,impressed
3245,12,"It was nice chatting with you as well, glad to find someone of a similar mind set on these chat HITs. Yea when I heard about how much some of the management makes  at some charities it really boils my blood. They deserve a salary and all, but they shouldn't be making insane money at the cost of the charity",7,0,20180903-094620_889_live,annoyed
3246,4,"It's such a beautiful Labor Day, soon I plan to take my son out to the park and later I think we'll grill some food up outside. Do you have any plans for the day?",8,0,20180903-094620_889_live,joyful
3247,20,"Aw sorry to hear that, but at least you'll still have the good food! I hope you enjoy the day and maybe before it's over there will be a beautiful rainbow to cheer everyone up!",9,0,20180903-094620_889_live,hopeful
3248,17,hi there! How was your weekend?,0,0,20180903-132332_521_live,caring
3249,2,hot here too. I did a 5k fun for save the children charity. have you ever heard of it?,1,0,20180903-132332_521_live,proud
3250,4,"I'm excited to tell you about it! it is an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",2,0,20180903-132332_521_live,joyful
3251,6,"There is a lack of support for children in developing countries, especially in war zones. For instance, millions of Syrian children have grown up facing the daily threat of violence. In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. ",3,0,20180903-132332_521_live,sad
3252,17,exactly. The war torn area is just one of many examples of places where kids need support. It's great to help. every little bit counts!,4,0,20180903-132332_521_live,caring
3253,20,to help in their countries. They also help kids here in the USA too. would you consider making a donation? even something small would help.,5,0,20180903-132332_521_live,hopeful
3254,8,Even 1 penny? 1 penny would be minimal and would greatly help.,6,0,20180903-132332_521_live,grateful
3255,8,wow! thanks on behalf of the organization! that is generous! ,7,0,20180903-132332_521_live,grateful
3256,18,what else do you have planned for the labor day?,8,0,20180903-132332_521_live,apprehensive
3257,4,going out to eat is always a fun way to spend time together. I went to the movies to see crazy rich asians. It was good.,9,0,20180903-132332_521_live,joyful
3258,17,Hi. I'm MJ. Have you heard of Save the Children?,0,0,20180903-131642_76_live,caring
3259,17,"It's a charity that directly benefits kids in terms of education, food, etc., especially in war-torn countries. I was hoping I could interest you in donating a portion of your payment today toward it.",1,0,20180903-131642_76_live,caring
3260,20,That would be really generous.  I plan to donate $1 too.,2,0,20180903-131642_76_live,hopeful
3261,18,"You know. I'd have to look that up to get specifics, but give me a sec and I'll go look. Where are you from?",3,0,20180903-131642_76_live,apprehensive
3262,1,"Ah, the windy city. I'm in Midvale, Utah.",4,0,20180903-131642_76_live,afraid
3263,4,We've got some beautiful national parks here. Lots of crazy rock formations.,5,0,20180903-131642_76_live,joyful
3264,17,"I hope you do some day. Right now, Save the Children is working with Rohingya Refugees and Hurricane Harvey victims among other things (didn't want you to think I forgot your question)",6,0,20180903-131642_76_live,caring
3265,8,We only have a couple of seconds left. I just wanted to say that it was nice to chat with you.,7,0,20180903-131642_76_live,grateful
3266,18,Ready for fall in  Chicago? What's the weather like there?,8,0,20180903-131642_76_live,apprehensive
3267,17,"Would love a good thunderstorm. Very dry here.  Take care, my friend.",9,0,20180903-131642_76_live,caring
3268,17,Have you ever given to Save the Children?,0,0,20180903-073450_337_live,caring
3269,20,"Great, then you know how they use the money. Would you give some of your earnings today to them?",1,0,20180903-073450_337_live,hopeful
3270,3,Would you reconsider since the money goes to help children in all parts of the world?,2,0,20180903-073450_337_live,trusting
3271,17,I'm interested...what other ways do you contribute that has the lastly effect that Save the Children has?,3,0,20180903-073450_337_live,caring
3272,20,"Hummmm that's good that you give to them. Do you think you could, for the sake of argument be willing to give just a small potion of your earnings today to Save the Children?",4,0,20180903-073450_337_live,hopeful
3273,3,I agree and you said you have given to them in the past. Is there a reason specifically that you don't want to given to them again besides the fact that you do give to others and you do want to do it directly?,5,0,20180903-073450_337_live,trusting
3274,3,So is it that you don't trust this requestor to actually get your donation to STC?,6,0,20180903-073450_337_live,trusting
3275,20,I like that control also. I can't make any assurances to you that would change your mind. I do ask again that you reconsider since you know it is a good charity.,7,0,20180903-073450_337_live,hopeful
3276,15,Do you know that the research team will collect all donations and send it to Save the Children?,8,0,20180903-073450_337_live,confident
3277,18,So I'll ask one last time before returning this hit. How much do you like to donate to the charity now? Your donation will be directly deducted from your task payment. You can choose any amount from $0 to all your payment ($2).,9,0,20180903-073450_337_live,apprehensive
